country_id;country_name;powerplant_name;gppd_idnr;capacity_mw;latitude;longitude;primary_fuel_id;primary_fuel;source;url;geolocation_source;generation_gwh_2013;generation_gwh_2014;generation_gwh_2015;generation_gwh_2016;generation_gwh_2017
3;United States of America;California Ridge Wind Energy LLC;USA0058008;2170;402117;-878783;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;731934;7908580000000000;746062;732885;8374780000000000
3;United States of America;California State University San Bernardi;USA0057544;14;341858;-1173242;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;4571;8911;5914;671;7859
3;United States of America;California Valley Solar Ranch;USA0057439;2498;353237;-1199166;13;Solar;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;39936400000000000;684403;688253;679796;647541
3;United States of America;Calistoga Power Plant;USA0050066;1764;387879;-1227434;9;Geothermal;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;470897;490053;469987;557649;46873
3;United States of America;Callahan Divide Wind Energy Center;USA0056270;1140;323039;-1000217;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;376851;404579;334957;361902;368607
3;United States of America;Callaway;USA0006153;12358;387589;-917788;10;Nuclear;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;8367103000000000;9276356;10440082;9430179;8304127
3;United States of America;Calpine Vineland Solar LLC;USA0057081;41;394636;-750667;13;Solar;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;5372;5514;54;5605;54830000000000000
3;United States of America;Caltech Central;USA0057460;11000000000000000;341358;-1181267;7;Biomass;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;470943;7033;7021000000000000;8;8473
3;United States of America;Calumet Energy Team LLC;USA0055296;3128;416835;-875563;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;6126;124426;74215;20164;24548000000000000
3;United States of America;Calvert City;USA0055308;267;370483;-883539;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;18945164000000000;21930146;21210826;22264032;2202011
3;United States of America;Calvert Cliffs Nuclear Power Plant;USA0006011;18287;384344;-764417;10;Nuclear;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;14264305;14343334000000000;14643325;14760177;15106988000000000
3;United States of America;Camanche;USA0000537;108;382268;-1210245;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;16163;49190000000000000;2559;16549;58362
3;United States of America;Cambria Cogen;USA0010641;980;404742;-787014;5;Coal;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;7135370010000000;748614996;6023360050000000;6848210040000000;626249001
3;United States of America;Cambridge;USA0002223;40;402862;-1001768;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;56;39;37;23;38
3;United States of America;Cambridge CT;USA0002038;1942;456010;-932081;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;83051;32339;33011000000000000;44337;22024
3;United States of America;Camden Plant Holding LLC;USA0010751;1570;399175;-751192;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;0;0;0;0;4096795
3;United States of America;Camden Resource Recovery Facility;USA0010435;350;399092;-751169;3;Waste;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;0;0;0;0;154338
3;United States of America;Camden South Carolina;USA0010795;300;342338;-806558;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;17066451;11850103;18336927;0;3525262
3;United States of America;Camelot Wind LLC;USA0058958;15;419253;-706400;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;2699;3003;2961;3083;2833
3;United States of America;Cameron Ridge LLC;USA0010586;596;350750;-1183158;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;162659;176326;152363;173868;167738
3;United States of America;Camilla Solar Plant;USA0058892;160;311839;-841319;13;Solar;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;2993;32012;29077;3167;30008
3;United States of America;Camino;USA0000430;1578;388288;-1205371;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;21125900000000000;153928;10198;404004;47959700000000000
3;United States of America;Camp Far West;USA0000531;72;390488;-1213170;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;12807;5767;5251;27711000000000000;40505
3;United States of America;Camp Grove Wind Farm;USA0056640;1500;410906;-896398;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;355841;41904;441606;405676;414277
3;United States of America;Camp Reed;USA0057125;225;428119;-1150489;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;63157000000000000;66813;52909;69005;61237
3;United States of America;Camp Solar Plant;USA0058893;24;329647;-845439;13;Solar;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;179;46930000000000000;4415;4881;3457
3;United States of America;Campbell Hill Windpower;USA0057090;990;430145;-1059990;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;337581;331374;293519;332386;31159000000000000
3;United States of America;Campbell Industrial Park;USA0056329;1130;213025;-1581017;11;Other;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;0;0;0;0;54323
3;United States of America;Campbell Village;USA0002225;13;402992;-987331;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;0;0;0;0;1
3;United States of America;Campo Verde Solar;USA0058467;1474;327533;-1157264;13;Solar;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;77409;371297;368933;362327;351526
3;United States of America;Cana Gas Processing Plant;USA0057597;75;355331;-981011;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;40572;2695;172774;66052;85554
3;United States of America;Canaan;USA0003750;11;449993;-715302;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;60;7081;7179;5365;7465
3;United States of America;Canaday;USA0002226;1088;406942;-997011;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;2742;3231;4124;2619;1899
3;United States of America;Canadian Hills Wind;USA0057987;2985;356297;-980247;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;1100423;1097176;935418;1113969;1043337
3;United States of America;Canal;USA0001599;11650;417694;-705097;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;88354;373544002;261620003;52090000000000000;40505000000000000
3;United States of America;Cane Island;USA0007238;7355;282764;-815330;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;0;0;0;0;35449230250000000
3;United States of America;Cane Run;USA0001363;8233;381831;-858892;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;0;2503728968;33222550020000000;4882018;35675570000000000
3;United States of America;Caney River Wind Project;USA0057858;2000;374600;-964200;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;732626;744546;686086;696326;736597
3;United States of America;Cannon Falls Energy Center;USA0056241;3468;445367;-929155;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;12411000100000000;20298000000000000;5991400000000000;17334800400000000;43974000000000000
3;United States of America;Canton North Carolina;USA0050244;525;355350;-828411;5;Coal;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;320438997;33611;342280003;3379050020000000;336209001
3;United States of America;Cantua Solar Station;USA0057522;200;364251;-1203435;13;Solar;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;48175000000000000;43209;42547000000000000;43802;39822
3;United States of America;Canyon;USA0000791;60;298706;-981947;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;0;0;1221;1926;13489
3;United States of America;Canyon Ferry;USA0006400;49800000000000000;466490;-1117279;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;264915;363024;303399;310096;347272
3;United States of America;Canyon Power Plant;USA0057027;2000;338581;-1178617;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;104665;96553;95441;12309400000000000;159297
3;United States of America;Cape Canaveral;USA0000609;12950;284698;-807644;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;4656603061;6845355002;7046079033;6713245033;6942856022
3;United States of America;Cape Gas Turbine;USA0001484;350;436436;-702544;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;436;1841;2218;649;1282
3;United States of America;Capitol District Energy Center;USA0050498;705;417639;-726925;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;24812600000000000;2956172;84584;10665053;50173
3;United States of America;Capitol Heat and Power;USA0054406;20;430785;-893773;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;0;0;0;0;0
3;United States of America;Capricorn Ridge Wind LLC;USA0056763;6625;319261;-1009281;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;1983817;2066584;16595240000000000;1829154;1821192
3;United States of America;Caprock Wind Farm;USA0056293;800;349806;-1033539;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;320829;31668;296624;324918;317735
